t T p yO2 yO rho
2.527117175599166330e+03 2.040363422733761809e+03 4.180996283293246961e+03 3.494616726960538267e-01 6.505383273039460068e-01 4.777880545520456906e-03
2.600505223468102940e+03 2.038073940899787885e+03 4.176616981896567268e+03 3.493382968003680422e-01 6.506617031996317913e-01 4.777880545520456906e-03
2.673893271337039096e+03 2.035853483387297047e+03 4.172369006027097385e+03 3.492186538066970325e-01 6.507813461933028565e-01 4.777880545520456906e-03
2.747281319205975706e+03 2.033698150829563474e+03 4.168244958732274426e+03 3.491025324080647141e-01 6.508974675919352304e-01 4.777880545520456906e-03
2.820669367074911861e+03 2.031604362792194479e+03 4.164238046843284792e+03 3.489897386043844807e-01 6.510102613956154638e-01 4.777880545520456906e-03
2.894057414943848471e+03 2.029568822538972427e+03 4.160342014337772525e+03 3.488800937891479714e-01 6.511199062108520286e-01 4.777880545520456906e-03
2.967445462812784626e+03 2.027588487115423959e+03 4.156551085765558128e+03 3.487734331247785979e-01 6.512265668752214021e-01 4.777880545520456906e-03
3.040833510681721236e+03 2.025660542894599075e+03 4.152859920034832612e+03 3.486696042140226548e-01 6.513303957859772897e-01 4.777880545520456906e-03
3.114221558550657392e+03 2.023782384050463634e+03 4.149263569723912951e+03 3.485684659305457456e-01 6.514315340694543099e-01 4.777880545520456906e-03
3.187609606419594002e+03 2.021951592426699563e+03 4.145757442996327882e+03 3.484698873259888807e-01 6.515301126740111748e-01 4.777880545520456906e-03
3.309040872604442939e+03 2.019020364416000348e+03 4.140142904681276377e+03 3.483120743649051332e-01 6.516879256350949223e-01 4.777880545520456906e-03
3.430472138789291876e+03 2.016203445878189314e+03 4.134746181528502348e+03 3.481604369972455260e-01 6.518395630027544740e-01 4.777880545520456906e-03
3.551903404974141267e+03 2.013492544812402684e+03 4.129551518507102628e+03 3.480145263757226104e-01 6.519854736242772786e-01 4.777880545520456906e-03
3.673334671158990204e+03 2.010880227617918990e+03 4.124544788283395064e+03 3.478739401823539024e-01 6.521260598176460421e-01 4.777880545520456906e-03
3.794765937343839596e+03 2.008359810772734591e+03 4.119713286270512981e+03 3.477383167481935544e-01 6.522616832518063346e-01 4.777880545520456906e-03
3.916197203528688533e+03 2.005925263560179928e+03 4.115045546390136224e+03 3.476073297765047143e-01 6.523926702234952302e-01 4.777880545520456906e-03
4.037628469713537015e+03 2.003571122715018873e+03 4.110531179297281597e+03 3.474806837147007554e-01 6.525193162852992446e-01 4.777880545520456906e-03
4.159059735898386862e+03 2.001292422362625302e+03 4.106160739609763368e+03 3.473581099551673601e-01 6.526418900448326399e-01 4.777880545520456906e-03
4.280491002083236708e+03 1.999084636995274423e+03 4.101925617883044652e+03 3.472393637423117907e-01 6.527606362576882093e-01 4.777880545520456906e-03
4.401922268268085645e+03 1.996943632457849844e+03 4.097817947738867588e+03 3.471242215144245136e-01 6.528757784855755419e-01 4.777880545520456906e-03
4.523353534452935492e+03 1.994865622231875250e+03 4.093830522983081210e+03 3.470124785338373763e-01 6.529875214661626792e-01 4.777880545520456906e-03
4.644784800637785338e+03 1.992847129059655344e+03 4.089956724820989621e+03 3.469039468070905241e-01 6.530960531929095314e-01 4.777880545520456906e-03
4.766216066822634275e+03 1.990884952149543551e+03 4.086190459657753308e+03 3.467984533075885167e-01 6.532015466924115943e-01 4.777880545520456906e-03
4.887647333007484121e+03 1.988976139075719857e+03 4.082526105804105100e+03 3.466958384526553361e-01 6.533041615473447195e-01 4.777880545520456906e-03
5.009078599192333968e+03 1.987117961099232389e+03 4.078958466661021703e+03 3.465959547662056939e-01 6.534040452337943616e-01 4.777880545520456906e-03
5.130509865377182905e+03 1.985307891202568953e+03 4.075482729038318666e+03 3.464986656887161787e-01 6.535013343112838768e-01 4.777880545520456906e-03
5.251941131562032751e+03 1.983543584666341530e+03 4.072094426289339026e+03 3.464038445250771647e-01 6.535961554749230018e-01 4.777880545520456906e-03
5.373372397746882598e+03 1.981822862028075178e+03 4.068789405964274920e+03 3.463113735215317401e-01 6.536886264784684819e-01 4.777880545520456906e-03
5.557377215025666374e+03 1.979294018887263746e+03 4.063931464061802671e+03 3.461754883488613599e-01 6.538245116511388622e-01 4.777880545520456906e-03
5.741382032304450149e+03 1.976854152124004258e+03 4.059243599719573012e+03 3.460443999430640183e-01 6.539556000569362038e-01 4.777880545520456906e-03
5.925386849583234834e+03 1.974497414646252082e+03 4.054714666848956767e+03 3.459177925048865232e-01 6.540822074951136988e-01 4.777880545520456906e-03
6.109391666862018610e+03 1.972218510284939612e+03 4.050334567557100854e+03 3.457953800287191792e-01 6.542046199712810983e-01 4.777880545520456906e-03
6.293396484140802386e+03 1.970012629633037932e+03 4.046094130309752018e+03 3.456769028282579148e-01 6.543230971717424183e-01 4.777880545520456906e-03
6.477401301419586162e+03 1.967875391923722873e+03 4.041984999464334123e+03 3.455621243910397267e-01 6.544378756089606064e-01 4.777880545520456906e-03
6.661406118698370847e+03 1.965802794053067146e+03 4.037999538336631758e+03 3.454508286204899803e-01 6.545491713795104083e-01 4.777880545520456906e-03
6.845410935977154622e+03 1.963791168247413452e+03 4.034130748721383497e+03 3.453428175453710502e-01 6.546571824546292273e-01 4.777880545520456906e-03
7.029415753255938398e+03 1.961837146676646853e+03 4.030372203632559831e+03 3.452379094047948183e-01 6.547620905952054038e-01 4.777880545520456906e-03
7.213420570534723083e+03 1.959937630321922597e+03 4.026717988111844079e+03 3.451359369638132280e-01 6.548640630361869386e-01 4.777880545520456906e-03
7.397425387813506859e+03 1.958089761017873116e+03 4.023162646045837391e+03 3.450367460012828125e-01 6.549632539987173541e-01 4.777880545520456906e-03
7.581430205092290635e+03 1.956290896901755787e+03 4.019701133454037517e+03 3.449401939821848395e-01 6.550598060178153270e-01 4.777880545520456906e-03
7.765435022371074410e+03 1.954538591259660052e+03 4.016328778242032058e+03 3.448461489136294689e-01 6.551538510863705866e-01 4.777880545520456906e-03
7.949439839649859096e+03 1.952830574081285022e+03 4.013041245106599945e+03 3.447544883473669386e-01 6.552455116526331169e-01 4.777880545520456906e-03
8.133444656928641962e+03 1.951164735610374692e+03 4.009834504229969752e+03 3.446650984903706916e-01 6.553349015096293639e-01 4.777880545520456906e-03
8.420495941255547223e+03 1.948645608723266150e+03 4.004984447271022873e+03 3.445299341641147595e-01 6.554700658358854071e-01 4.777880545520456906e-03
8.707547225582451574e+03 1.946217562143748410e+03 4.000308909345452321e+03 3.443996721179188314e-01 6.556003278820814462e-01 4.777880545520456906e-03
8.994598509909357745e+03 1.943874446628451324e+03 3.995796138841832999e+03 3.442739807969672494e-01 6.557260192030330836e-01 4.777880545520456906e-03
9.281649794236262096e+03 1.941610707818272431e+03 3.991435518927858539e+03 3.441525607609010051e-01 6.558474392390993835e-01 4.777880545520456906e-03
9.568701078563168267e+03 1.939421315814474156e+03 3.987217433476987935e+03 3.440351408770066510e-01 6.559648591229937376e-01 4.777880545520456906e-03
9.855752362890072618e+03 1.937301700398628554e+03 3.983133143607351485e+03 3.439214748209727945e-01 6.560785251790276495e-01 4.777880545520456906e-03
1.014280364721697697e+04 1.935247694307553729e+03 3.979174679519600431e+03 3.438113380137406416e-01 6.561886619862596914e-01 4.777880545520456906e-03
1.042985493154388314e+04 1.933255487249810358e+03 3.975334752851470512e+03 3.437045251377638388e-01 6.562954748622364942e-01 4.777880545520456906e-03
1.071690621587078749e+04 1.931321588004898558e+03 3.971606684462506109e+03 3.436008480893975592e-01 6.563991519106028294e-01 4.777880545520456906e-03
1.100395750019769366e+04 1.929442790598671763e+03 3.967984339953623021e+03 3.435001341521060625e-01 6.564998658478942151e-01 4.777880545520456906e-03
1.129100878452459801e+04 1.927616143557841724e+03 3.964462071017843755e+03 3.434022243366889326e-01 6.565977756633112339e-01 4.777880545520456906e-03
1.157806006885150236e+04 1.925838923242447891e+03 3.961034664563933347e+03 3.433069719417702337e-01 6.566930280582300439e-01 4.777880545520456906e-03
1.186511135317840854e+04 1.924108611329854966e+03 3.957697299770089558e+03 3.432142413382072710e-01 6.567857586617930066e-01 4.777880545520456906e-03
1.215216263750531289e+04 1.922422875205698574e+03 3.954445510680433927e+03 3.431239069104813910e-01 6.568760930895187755e-01 4.777880545520456906e-03
1.243921392183221906e+04 1.920779550248305668e+03 3.951275152399252420e+03 3.430358521005692496e-01 6.569641478994308059e-01 4.777880545520456906e-03
1.289076270763027969e+04 1.918275531729647810e+03 3.946443592833483308e+03 3.429016915734084958e-01 6.570983084265915597e-01 4.777880545520456906e-03
1.334231149342834215e+04 1.915864366123495984e+03 3.941790371184559262e+03 3.427725208662446010e-01 6.572274791337555655e-01 4.777880545520456906e-03
1.379386027922640460e+04 1.913539624622025258e+03 3.937303171115153418e+03 3.426479939248718853e-01 6.573520060751283367e-01 4.777880545520456906e-03
1.424540906502446705e+04 1.911295516064576987e+03 3.932970895752161141e+03 3.425277990589210009e-01 6.574722009410792767e-01 4.777880545520456906e-03
1.469695785082252769e+04 1.909126810794576159e+03 3.928783522368682497e+03 3.424116548327457710e-01 6.575883451672545066e-01 4.777880545520456906e-03
1.514850663662059014e+04 1.907028768349540087e+03 3.924731964184915796e+03 3.422993061667998771e-01 6.577006938332004005e-01 4.777880545520456906e-03
1.560005542241865260e+04 1.904997074134922059e+03 3.920807949275486408e+03 3.421905209245582613e-01 6.578094790754420718e-01 4.777880545520456906e-03
1.605160420821671323e+04 1.903027790485976766e+03 3.917003927066556116e+03 3.420850872735027304e-01 6.579149127264976027e-01 4.777880545520456906e-03
1.650315299401477387e+04 1.901117317420777226e+03 3.913312993395898957e+03 3.419828115678603675e-01 6.580171884321399656e-01 4.777880545520456906e-03
1.695470177981283268e+04 1.899262356060130742e+03 3.909728820596389596e+03 3.418835163764825102e-01 6.581164836235177118e-01 4.777880545520456906e-03
1.740625056561089150e+04 1.897459874242450269e+03 3.906245591708113352e+03 3.417870386302929164e-01 6.582129613697073056e-01 4.777880545520456906e-03
1.809825704850940019e+04 1.894793064338436807e+03 3.901091253999245055e+03 3.416443126523136531e-01 6.583556873476865690e-01 4.777880545520456906e-03
1.879026353140790525e+04 1.892233905848387394e+03 3.896144054190717725e+03 3.415073647945524593e-01 6.584926352054477627e-01 4.777880545520456906e-03
1.948227001430641030e+04 1.889774303943836458e+03 3.891388454551254199e+03 3.413757598756900768e-01 6.586242401243102007e-01 4.777880545520456906e-03
2.017427649720491900e+04 1.887407033559245292e+03 3.886810584005624150e+03 3.412491095255983931e-01 6.587508904744018290e-01 4.777880545520456906e-03
2.086628298010342405e+04 1.885125625503326319e+03 3.882398020298808660e+03 3.411270660483557982e-01 6.588729339516444794e-01 4.777880545520456906e-03
2.155828946300192911e+04 1.882924263384375308e+03 3.878139592638518025e+03 3.410093168717627243e-01 6.589906831282374977e-01 4.777880545520456906e-03
2.225029594590043780e+04 1.880797694812607915e+03 3.874025211591250354e+03 3.408955797671868737e-01 6.591044202328132373e-01 4.777880545520456906e-03
2.294230242879894286e+04 1.878741160194862232e+03 3.870045732718693216e+03 3.407855990157263038e-01 6.592144009842737518e-01 4.777880545520456906e-03
2.363430891169744791e+04 1.876750335131859856e+03 3.866192846300077690e+03 3.406791423061210633e-01 6.593208576938790477e-01 4.777880545520456906e-03
2.432631539459595660e+04 1.874821280473885281e+03 3.862458981685645995e+03 3.405759980456591340e-01 6.594240019543410325e-01 4.777880545520456906e-03
2.501832187749446166e+04 1.872950397686801125e+03 3.858837221769435473e+03 3.404759729579237559e-01 6.595240270420763551e-01 4.777880545520456906e-03
2.571032836039296672e+04 1.871134390077272883e+03 3.855321228669851735e+03 3.403788899962535419e-01 6.596211100037465691e-01 4.777880545520456906e-03
2.640233484329147541e+04 1.869370230047617724e+03 3.851905180971578375e+03 3.402845865815915527e-01 6.597154134184085583e-01 4.777880545520456906e-03
2.709434132618998046e+04 1.867655131135496731e+03 3.848583720139086836e+03 3.401929130978103011e-01 6.598070869021898099e-01 4.777880545520456906e-03
2.778634780908848552e+04 1.865986523408586891e+03 3.845351903348812812e+03 3.401037315677934436e-01 6.598962684322066119e-01 4.777880545520456906e-03
2.847835429198699057e+04 1.864362031593087750e+03 3.842205161549265540e+03 3.400169144768461216e-01 6.599830855231538784e-01 4.777880545520456906e-03
2.917036077488549927e+04 1.862779455852940600e+03 3.839139262598286223e+03 3.399323437388110936e-01 6.600676562611889064e-01 4.777880545520456906e-03
2.986236725778400432e+04 1.861236755028310426e+03 3.836150279115466219e+03 3.398499097944952529e-01 6.601500902055047471e-01 4.777880545520456906e-03
3.090445577921371296e+04 1.858984701733807469e+03 3.831786333749563255e+03 3.397295822324123415e-01 6.602704177675876585e-01 4.777880545520456906e-03
3.194654430064342159e+04 1.856812872808319980e+03 3.827577179661128412e+03 3.396135528715835683e-01 6.603864471284164317e-01 4.777880545520456906e-03
3.298863282207313023e+04 1.854715920372886785e+03 3.823512522357527359e+03 3.395015347505134229e-01 6.604984652494866326e-01 4.777880545520456906e-03
3.403072134350283886e+04 1.852689007886366653e+03 3.819583050053668103e+03 3.393932683748503987e-01 6.606067316251497124e-01 4.777880545520456906e-03
3.507280986493255477e+04 1.850727749762430676e+03 3.815780317817914238e+03 3.392885184703147150e-01 6.607114815296853960e-01 4.777880545520456906e-03
3.611489838636226341e+04 1.848828156714960642e+03 3.812096642627624078e+03 3.391870710451455051e-01 6.608129289548546614e-01 4.777880545520456906e-03
3.715698690779197204e+04 1.846986587921548789e+03 3.808525011479190198e+03 3.390887308196758876e-01 6.609112691803242789e-01 4.777880545520456906e-03
3.819907542922168795e+04 1.845199711446510491e+03 3.805059005377872381e+03 3.389933190994813272e-01 6.610066809005188393e-01 4.777880545520456906e-03
3.924116395065139659e+04 1.843464471259398579e+03 3.801692736007258645e+03 3.389006720027438191e-01 6.610993279972563474e-01 4.777880545520456906e-03
4.028325247208111250e+04 1.841778058245771717e+03 3.798420790049262905e+03 3.388106389024702070e-01 6.611893610975299040e-01 4.777880545520456906e-03
4.132534099351082114e+04 1.840137884190094837e+03 3.795238179190508163e+03 3.387230810288180960e-01 6.612769189711819040e-01 4.777880545520456906e-03
4.236742951494052977e+04 1.838541558975610315e+03 3.792140296302266506e+03 3.386378702443995636e-01 6.613621297556003809e-01 4.777880545520456906e-03
4.340951803637024568e+04 1.836986870994138826e+03 3.789122877791452083e+03 3.385548879919647591e-01 6.614451120080351298e-01 4.777880545520456906e-03
4.445160655779995432e+04 1.835471770094869953e+03 3.786181970830097271e+03 3.384740243785004932e-01 6.615259756214995068e-01 4.777880545520456906e-03
4.549369507922967023e+04 1.833994352388184325e+03 3.783313904143465606e+03 3.383951773590814782e-01 6.616048226409184663e-01 4.777880545520456906e-03
4.713780597289303842e+04 1.831735794157867304e+03 3.778928850404598506e+03 3.382746525824970041e-01 6.617253474175028849e-01 4.777880545520456906e-03
4.878191686655641388e+04 1.829560305656107630e+03 3.774704413190989726e+03 3.381585724144264282e-01 6.618414275855735163e-01 4.777880545520456906e-03
5.042602776021978934e+04 1.827462171941665247e+03 3.770629567462645355e+03 3.380466306336562532e-01 6.619533693663436358e-01 4.777880545520456906e-03
5.207013865388316481e+04 1.825436241495177910e+03 3.766694373409958189e+03 3.379385512393608404e-01 6.620614487606391041e-01 4.777880545520456906e-03
5.371424954754654027e+04 1.823477858472815569e+03 3.762889846188293632e+03 3.378340848133235541e-01 6.621659151866763349e-01 4.777880545520456906e-03
5.535836044120990846e+04 1.821582800268590290e+03 3.759207835743291071e+03 3.377330051693165358e-01 6.622669948306834087e-01 4.777880545520456906e-03
5.700247133487328392e+04 1.819747222892905938e+03 3.755640921633796097e+03 3.376351064227591237e-01 6.623648935772408208e-01 4.777880545520456906e-03
5.864658222853665939e+04 1.817967617025681420e+03 3.752182328441571826e+03 3.375402006324801363e-01 6.624597993675198637e-01 4.777880545520456906e-03
6.029069312220003485e+04 1.816240772040666798e+03 3.748825856547108287e+03 3.374481158698245387e-01 6.625518841301755169e-01 4.777880545520456906e-03
6.193480401586340304e+04 1.814563743870801318e+03 3.745565820268023799e+03 3.373586944944213517e-01 6.626413055055787593e-01 4.777880545520456906e-03
6.357891490952677850e+04 1.812933825735214896e+03 3.742396991471993715e+03 3.372717915841163538e-01 6.627282084158837572e-01 4.777880545520456906e-03
6.522302580319015397e+04 1.811348522837712608e+03 3.739314550835124464e+03 3.371872735779989916e-01 6.628127264220011750e-01 4.777880545520456906e-03
6.686713669685352943e+04 1.809805531146276280e+03 3.736314046971753669e+03 3.371050171381361205e-01 6.628949828618639906e-01 4.777880545520456906e-03
6.851124759051691217e+04 1.808302718959436561e+03 3.733391360930442261e+03 3.370249081608172603e-01 6.629750918391829062e-01 4.777880545520456906e-03
7.015535848418029491e+04 1.806838110222089654e+03 3.730542674046883349e+03 3.369468408818627747e-01 6.630531591181374473e-01 4.777880545520456906e-03
7.277350612786693091e+04 1.804580178381041605e+03 3.726150382495301074e+03 3.368264976081321582e-01 6.631735023918680083e-01 4.777880545520456906e-03
7.539165377155358146e+04 1.802407754538580321e+03 3.721923764558128823e+03 3.367107232901098701e-01 6.632892767098903519e-01 4.777880545520456906e-03
7.800980141524021747e+04 1.800314783470374323e+03 3.717851113532654381e+03 3.365991939274859401e-01 6.634008060725143929e-01 4.777880545520456906e-03
8.062794905892685347e+04 1.798295824205530835e+03 3.713921908483855532e+03 3.364916184190905324e-01 6.635083815809097452e-01 4.777880545520456906e-03
8.324609670261350402e+04 1.796345975458461226e+03 3.710126670559850027e+03 3.363877345643482286e-01 6.636122654356519934e-01 4.777880545520456906e-03
8.586424434630014002e+04 1.794460804353876938e+03 3.706456825470835156e+03 3.362873052445364830e-01 6.637126947554636835e-01 4.777880545520456906e-03
8.848239198998677603e+04 1.792636284011938415e+03 3.702904583004343294e+03 3.361901150798026761e-01 6.638098849201975460e-01 4.777880545520456906e-03
9.110053963367342658e+04 1.790868746042694966e+03 3.699462845394817123e+03 3.360959678834345432e-01 6.639040321165657899e-01 4.777880545520456906e-03
9.371868727736006258e+04 1.789154842952488934e+03 3.696125134858347792e+03 3.360046846464843084e-01 6.639953153535160801e-01 4.777880545520456906e-03
9.633683492104669858e+04 1.787491512778084370e+03 3.692885525355452046e+03 3.359161016429861868e-01 6.640838983570142018e-01 4.777880545520456906e-03
1.003355605870371219e+05 1.785042389331408231e+03 3.688114761493228798e+03 3.357856821050405616e-01 6.642143178949597715e-01 4.777880545520456906e-03
1.043342862530275452e+05 1.782695717478413371e+03 3.683542794276665518e+03 3.356607316651563644e-01 6.643392683348439132e-01 4.777880545520456906e-03
1.083330119190179685e+05 1.780443509065489252e+03 3.679154156112483633e+03 3.355408233237440196e-01 6.644591766762563134e-01 4.777880545520456906e-03
1.123317375850083772e+05 1.778278664511374018e+03 3.674935097453228991e+03 3.354255776237038966e-01 6.645744223762964920e-01 4.777880545520456906e-03
1.163304632509988005e+05 1.776194851970898299e+03 3.670873353521401896e+03 3.353146561787572200e-01 6.646853438212432241e-01 4.777880545520456906e-03
1.203291889169892238e+05 1.774186400320537587e+03 3.666957937557242076e+03 3.352077559448508604e-01 6.647922440551495837e-01 4.777880545520456906e-03
1.243279145829796471e+05 1.772248207063579457e+03 3.663178962808128290e+03 3.351046042916914769e-01 6.648953957083089117e-01 4.777880545520456906e-03
1.283266402489700558e+05 1.770375663869406935e+03 3.659527498621386258e+03 3.350049550176644741e-01 6.649950449823359699e-01 4.777880545520456906e-03
1.323253659149604500e+05 1.768564596465189197e+03 3.655995454303209044e+03 3.349085851324009599e-01 6.650914148675993731e-01 4.777880545520456906e-03
1.363240915809508588e+05 1.766811213275703267e+03 3.652575479861124677e+03 3.348152921079625144e-01 6.651847078920377632e-01 4.777880545520456906e-03
1.403228172469412675e+05 1.765112060032024374e+03 3.649260878241722821e+03 3.347248914501855244e-01 6.652751085498148642e-01 4.777880545520456906e-03
1.443215429129316763e+05 1.763463980393963766e+03 3.646045529176167747e+03 3.346372145921353569e-01 6.653627854078649762e-01 4.777880545520456906e-03
1.483202685789220850e+05 1.761864082659132009e+03 3.642923824797677753e+03 3.345521071131658530e-01 6.654478928868343690e-01 4.777880545520456906e-03
1.523189942449124937e+05 1.760309711446942401e+03 3.639890614880863723e+03 3.344694272241097721e-01 6.655305727758904499e-01 4.777880545520456906e-03
1.563177199109029025e+05 1.758798422966809312e+03 3.636941159004154997e+03 3.343890444443611276e-01 6.656109555556389834e-01 4.777880545520456906e-03
1.603164455768933112e+05 1.757327963149440848e+03 3.634071084239539232e+03 3.343108384322954763e-01 6.656891615677045237e-01 4.777880545520456906e-03
1.643151712428837200e+05 1.755896248463347092e+03 3.631276348031889938e+03 3.342346979593981415e-01 6.657653020406018030e-01 4.777880545520456906e-03
1.683138969088740996e+05 1.754501349211723664e+03 3.628553205876177344e+03 3.341605200170679746e-01 6.658394799829320254e-01 4.777880545520456906e-03
1.743210994175422820e+05 1.752471125384429342e+03 3.624589297175825322e+03 3.340525649621833848e-01 6.659474350378166152e-01 4.777880545520456906e-03
1.803283019262104644e+05 1.750514431987843182e+03 3.620768417988556848e+03 3.339485289745169894e-01 6.660514710254828996e-01 4.777880545520456906e-03
1.863355044348786178e+05 1.748626278018441553e+03 3.617080879578021268e+03 3.338481456989426666e-01 6.661518543010571669e-01 4.777880545520456906e-03
1.923427069435468002e+05 1.746802158465714228e+03 3.613517935315206159e+03 3.337511747395615069e-01 6.662488252604382710e-01 4.777880545520456906e-03
1.983499094522149826e+05 1.745037995962368541e+03 3.610071667728955617e+03 3.336573985400972941e-01 6.663426014599025393e-01 4.777880545520456906e-03
2.043571119608831359e+05 1.743330087965810662e+03 3.606734886191986789e+03 3.335666195612595475e-01 6.664333804387402305e-01 4.777880545520456906e-03
2.103643144695513183e+05 1.741675060649119587e+03 3.603501037571960296e+03 3.334786578172211358e-01 6.665213421827786977e-01 4.777880545520456906e-03
2.163715169782195007e+05 1.740069830964678204e+03 3.600364132732550388e+03 3.333933488485204544e-01 6.666066511514793236e-01 4.777880545520456906e-03
2.223787194868876541e+05 1.738511575164962096e+03 3.597318685556138917e+03 3.333105420398043139e-01 6.666894579601954085e-01 4.777880545520456906e-03
2.283859219955558365e+05 1.736997701150197372e+03 3.594359659365777588e+03 3.332300991423192693e-01 6.667699008576805086e-01 4.777880545520456906e-03
2.343931245042240189e+05 1.735525823655970726e+03 3.591482418830272763e+03 3.331518929484838520e-01 6.668481070515159814e-01 4.777880545520456906e-03
2.404003270128921722e+05 1.734093742567974232e+03 3.588682687924147103e+03 3.330758061336221987e-01 6.669241938663776903e-01 4.777880545520456906e-03
2.464075295215603546e+05 1.732699424362874879e+03 3.585956513950067801e+03 3.330017302646395283e-01 6.669982697353602497e-01 4.777880545520456906e-03
2.524147320302285079e+05 1.731340985991962043e+03 3.583300236295974628e+03 3.329295649391910694e-01 6.670704350608086530e-01 4.777880545520456906e-03
2.614603120387716917e+05 1.729359339279802953e+03 3.579424889810384229e+03 3.328243001645068144e-01 6.671756998354929635e-01 4.777880545520456906e-03
2.705058920473149046e+05 1.727449667807519518e+03 3.575689790872857429e+03 3.327228673517146351e-01 6.672771326482851428e-01 4.777880545520456906e-03
2.795514720558580593e+05 1.725607070444381634e+03 3.572085408072858627e+03 3.326250052417941139e-01 6.673749947582057196e-01 4.777880545520456906e-03
2.885970520644012722e+05 1.723827124876808284e+03 3.568603139911526341e+03 3.325304781214578065e-01 6.674695218785420270e-01 4.777880545520456906e-03
2.976426320729444851e+05 1.722105830281733006e+03 3.565235203628551062e+03 3.324390727618720121e-01 6.675609272381278769e-01 4.777880545520456906e-03
3.066882120814876980e+05 1.720439554744506040e+03 3.561974533149220861e+03 3.323505956121282079e-01 6.676494043878717921e-01 4.777880545520456906e-03
3.157337920900308527e+05 1.718824989334692873e+03 3.558814689921544868e+03 3.322648703486311139e-01 6.677351296513688306e-01 4.777880545520456906e-03
3.247793720985740656e+05 1.717259110936408661e+03 3.555749790772127653e+03 3.321817358912780294e-01 6.678182641087220262e-01 4.777880545520456906e-03
3.338249521071172785e+05 1.715739151633845040e+03 3.552774448499994833e+03 3.321010447692508971e-01 6.678989552307491584e-01 4.777880545520456906e-03
3.428705321156604914e+05 1.714262571406927691e+03 3.549883718873713406e+03 3.320226616638510819e-01 6.679773383361489181e-01 4.777880545520456906e-03
3.519161121242036461e+05 1.712827033349027943e+03 3.547073052500705217e+03 3.319464620863361026e-01 6.680535379136638419e-01 4.777880545520456906e-03
3.609616921327468590e+05 1.711430382218591149e+03 3.544338253168109077e+03 3.318723312336834264e-01 6.681276687663164626e-01 4.777880545520456906e-03
3.700072721412900719e+05 1.710070626361636869e+03 3.541675442737065623e+03 3.318001630240812183e-01 6.681998369759186707e-01 4.777880545520456906e-03
3.790528521498332848e+05 1.708745921975262945e+03 3.539081030581911818e+03 3.317298592573432736e-01 6.682701407426565599e-01 4.777880545520456906e-03
3.927671598484655260e+05 1.706800563070139560e+03 3.535270641867654831e+03 3.316266238999860394e-01 6.683733761000137941e-01 4.777880545520456906e-03
4.064814675470978254e+05 1.704926434055437312e+03 3.531599282574847166e+03 3.315271767935545899e-01 6.684728232064451880e-01 4.777880545520456906e-03
4.201957752457301249e+05 1.703118644120730096e+03 3.528057424719399023e+03 3.314312575179019782e-01 6.685687424820978553e-01 4.777880545520456906e-03
4.339100829443624243e+05 1.701372784249936331e+03 3.524636477690509309e+03 3.313386313281362350e-01 6.686613686718636540e-01 4.777880545520456906e-03
4.476243906429947237e+05 1.699684869769453371e+03 3.521328676641251150e+03 3.312490860900556000e-01 6.687509139099442335e-01 4.777880545520456906e-03
4.613386983416270232e+05 1.698051286334945189e+03 3.518126977456469376e+03 3.311624294007631253e-01 6.688375705992367637e-01 4.777880545520456906e-03
4.750530060402593226e+05 1.696468742568444895e+03 3.515024964616443413e+03 3.310784860644253591e-01 6.689215139355745299e-01 4.777880545520456906e-03
4.887673137388916221e+05 1.694934232996542960e+03 3.512016779138105903e+03 3.309970961163819503e-01 6.690029038836179387e-01 4.777880545520456906e-03
5.024816214375239215e+05 1.693445008159723102e+03 3.509097060483694804e+03 3.309181132291547089e-01 6.690818867708451245e-01 4.777880545520456906e-03
5.161959291361562209e+05 1.691998547036292621e+03 3.506260892932933075e+03 3.308414032424834006e-01 6.691585967575163219e-01 4.777880545520456906e-03
5.370071403267146088e+05 1.689880115050085578e+03 3.502106634332370959e+03 3.307290653741652986e-01 6.692709346258343128e-01 4.777880545520456906e-03
5.578183515172731131e+05 1.687847543085526240e+03 3.498120172048619224e+03 3.306212902295815881e-01 6.693787097704180233e-01 4.777880545520456906e-03
5.786295627078315010e+05 1.685894326284642602e+03 3.494288817070966616e+03 3.305177317321973951e-01 6.694822682678022163e-01 4.777880545520456906e-03
5.994407738983898889e+05 1.684014664150080307e+03 3.490601252630936870e+03 3.304180813094970137e-01 6.695819186905025422e-01 4.777880545520456906e-03
6.202519850889483932e+05 1.682203366985939738e+03 3.487047352171243347e+03 3.303220629072261549e-01 6.696779370927733455e-01 4.777880545520456906e-03
6.410631962795067811e+05 1.680455772862844697e+03 3.483618017686085750e+03 3.302294285662587536e-01 6.697705714337406357e-01 4.777880545520456906e-03
6.618744074700651690e+05 1.678767675994696219e+03 3.480305040225002813e+03 3.301399546082623981e-01 6.698600453917369357e-01 4.777880545520456906e-03
6.826856186606236733e+05 1.677135268475668681e+03 3.477100986429662498e+03 3.300534385326725495e-01 6.699465614673267844e-01 4.777880545520456906e-03
7.034968298511820612e+05 1.675555092898887779e+03 3.473999106279439275e+03 3.299696964929251242e-01 6.700303035070742652e-01 4.777880545520456906e-03
7.243080410417404491e+05 1.674024001713089774e+03 3.470993253942775937e+03 3.298885611318145838e-01 6.701114388681848055e-01 4.777880545520456906e-03
7.451192522322988370e+05 1.672539121265585891e+03 3.468077817728230457e+03 3.298098796668996746e-01 6.701901203330997703e-01 4.777880545520456906e-03
